godina;Datum;Volume;JedMj;Lokacija;Energija
2024;2024-02-01;606.63606822;kWh;Lokacija-4620;Electicity
2024;2024-02-01;610.80126408;kWh;Lokacija-158;Electicity
2024;2024-02-01;627.22102530;kWh;Lokacija-417;Thermal
2024;2024-02-01;629.65054026;kWh;Lokacija-276;Electicity
2024;2024-02-01;630.77468550;kWh;Lokacija-2176;Thermal
2024;2024-02-01;634.02752574;kWh;Lokacija-3875;Electicity
2024;2024-02-01;665.42287245;kWh;Lokacija-3000;Thermal
2024;2024-02-01;668.33744418;kWh;Lokacija-810;Electicity
2024;2024-02-01;686.12777226;kWh;Lokacija-1437;Electicity
2024;2024-02-01;686.12777226;kWh;Lokacija-84;Electicity
2024;2024-02-01;690.99893352;kWh;Lokacija-3363;Electicity
2024;2024-02-01;691.35191622;kWh;Lokacija-4038;Electicity
2024;2024-02-01;696.57606018;kWh;Lokacija-2156;Electicity
2024;2024-02-01;699.32932524;kWh;Lokacija-1932;Electicity
2024;2024-02-01;713.51922978;kWh;Lokacija-713;Electicity
2024;2024-02-01;714.93116058;kWh;Lokacija-62;Electicity
2024;2024-02-01;717.54323256;kWh;Lokacija-2817;Electicity
2024;2024-02-01;723.34753371;kWh;Lokacija-2319;Thermal
2024;2024-02-01;726.01277886;kWh;Lokacija-4537;Thermal
2024;2024-02-01;727.61192595;kWh;Lokacija-3108;Thermal
2024;2024-02-01;743.38156620;kWh;Lokacija-3000;Electicity
2024;2024-02-01;744.29932122;kWh;Lokacija-249;Electicity
2024;2024-02-01;748.57852113;kWh;Lokacija-3611;Thermal
2024;2024-02-01;761.37169785;kWh;Lokacija-1361;Thermal
2024;2024-02-01;767.80796904;kWh;Lokacija-598;Electicity
2024;2024-02-01;768.01975866;kWh;Lokacija-3865;Electicity
2024;2024-02-01;773.24390262;kWh;Lokacija-858;Electicity
2024;2024-02-01;783.40980438;kWh;Lokacija-4376;Electicity
2024;2024-02-01;784.11576978;kWh;Lokacija-2949;Electicity
2024;2024-02-01;800.75427545;m3;Lokacija-1948;Gas
2024;2024-02-01;813.55452696;kWh;Lokacija-4427;Electicity
2024;2024-02-01;818.42568822;kWh;Lokacija-156;Electicity
2024;2024-02-01;821.24954982;kWh;Lokacija-1417;Electicity
2024;2024-02-01;821.74372560;kWh;Lokacija-2853;Electicity
2024;2024-02-01;827.88562458;kWh;Lokacija-872;Electicity
2024;2024-02-01;837.41615748;kWh;Lokacija-4224;Electicity
2024;2024-02-01;841.22837064;kWh;Lokacija-706;Electicity
2024;2024-02-01;855.54369315;kWh;Lokacija-4326;Thermal
2024;2024-02-01;856.61841636;kWh;Lokacija-4192;Electicity
2024;2024-02-01;856.82528154;Litara;Vozilo-2764;Diesel
2024;2024-02-01;868.47863508;kWh;Lokacija-3107;Electicity
2024;2024-02-01;870.18758782;Litara;Vozilo-134;Diesel
2024;2024-02-01;884.61450000;m3;Lokacija-1392;Water
2024;2024-02-01;885.21675582;kWh;Lokacija-4017;Thermal
2024;2024-02-01;889.83651408;kWh;Lokacija-4761;Thermal
2024;2024-02-01;902.29437774;kWh;Lokacija-1002;Electicity
2024;2024-02-01;905.47122204;kWh;Lokacija-4536;Electicity
2024;2024-02-01;912.03670026;kWh;Lokacija-4017;Electicity
2024;2024-02-01;930.81537990;kWh;Lokacija-3382;Electicity
2024;2024-02-01;957.28908240;kWh;Lokacija-4090;Electicity
2024;2024-02-01;968.09035302;kWh;Lokacija-651;Electicity
2024;2024-02-01;974.02046238;kWh;Lokacija-134;Electicity
2024;2024-02-01;980.65653714;kWh;Lokacija-1179;Electicity
2024;2024-02-01;996.61135518;kWh;Lokacija-2551;Electicity
2024;2024-02-01;1034.38050408;kWh;Lokacija-2393;Electicity
2024;2024-02-01;1036.00422450;kWh;Lokacija-1983;Electicity
2024;2024-02-01;1038.26331378;kWh;Lokacija-3811;Electicity
2024;2024-02-01;1042.64029926;kWh;Lokacija-3980;Electicity
2024;2024-02-01;1053.79455258;kWh;Lokacija-4308;Electicity
2024;2024-02-01;1056.05364186;kWh;Lokacija-737;Electicity
2024;2024-02-01;1059.30108270;kWh;Lokacija-3108;Electicity
2024;2024-02-01;1062.68971662;kWh;Lokacija-800;Electicity
2024;2024-02-01;1064.45463012;kWh;Lokacija-2731;Electicity
2024;2024-02-01;1066.09806000;kWh;Lokacija-1185;Thermal
2024;2024-02-01;1068.19624674;kWh;Lokacija-1827;Electicity
2024;2024-02-01;1071.16130142;kWh;Lokacija-3285;Electicity
2024;2024-02-01;1074.62053188;kWh;Lokacija-573;Electicity
2024;2024-02-01;1078.22095542;kWh;Lokacija-3033;Electicity
2024;2024-02-01;1078.22095542;kWh;Lokacija-724;Electicity
2024;2024-02-01;1080.40944816;kWh;Lokacija-395;Electicity
2024;2024-02-01;1090.31056931;Litara;Vozilo-4137;Diesel
2024;2024-02-01;1093.75219422;kWh;Lokacija-1358;Electicity
2024;2024-02-01;1100.38826898;kWh;Lokacija-3772;Electicity
2024;2024-02-01;1105.62214912;Litara;Vozilo-3642;Diesel
2024;2024-02-01;1116.20189394;kWh;Lokacija-1726;Electicity
2024;2024-02-01;1123.31198922;kWh;Lokacija-978;Thermal
2024;2024-02-01;1140.20471754;kWh;Lokacija-1824;Electicity
2024;2024-02-01;1152.55911204;kWh;Lokacija-4101;Electicity
2024;2024-02-01;1155.59476326;kWh;Lokacija-1593;Electicity
2024;2024-02-01;1160.18353836;kWh;Lokacija-383;Electicity
2024;2024-02-01;1166.89020966;kWh;Lokacija-2319;Electicity
2024;2024-02-01;1176.98551488;kWh;Lokacija-3310;Electicity
2024;2024-02-01;1189.05752322;kWh;Lokacija-2691;Electicity
2024;2024-02-01;1190.25766440;kWh;Lokacija-3494;Electicity
2024;2024-02-01;1194.56405334;kWh;Lokacija-978;Electicity
2024;2024-02-01;1199.64700422;kWh;Lokacija-2504;Electicity
2024;2024-02-01;1200.07058346;kWh;Lokacija-3979;Electicity
2024;2024-02-01;1206.63606168;kWh;Lokacija-1315;Electicity
2024;2024-02-01;1208.04799248;kWh;Lokacija-2057;Electicity
2024;2024-02-01;1220.96715930;kWh;Lokacija-2891;Electicity
2024;2024-02-01;1237.69853928;kWh;Lokacija-4849;Electicity
2024;2024-02-01;1244.33461404;kWh;Lokacija-4202;Electicity
2024;2024-02-01;1246.66429986;kWh;Lokacija-1752;Electicity
2024;2024-02-01;1253.15918154;kWh;Lokacija-2875;Electicity
2024;2024-02-01;1259.15988744;kWh;Lokacija-2257;Electicity
2024;2024-02-01;1260.57181824;kWh;Lokacija-934;Electicity
2024;2024-02-01;1268.54922726;kWh;Lokacija-1498;Electicity
2024;2024-02-01;1277.58558438;kWh;Lokacija-3866;Electicity
2024;2024-02-01;1279.84467366;kWh;Lokacija-3308;Electicity
2024;2024-02-01;1281.96256986;kWh;Lokacija-1026;Electicity
2024;2024-02-01;1286.55134496;kWh;Lokacija-1100;Electicity
2024;2024-02-01;1286.83373112;kWh;Lokacija-2679;Electicity
2024;2024-02-01;1288.66924116;kWh;Lokacija-3632;Electicity
2024;2024-02-01;1295.30531592;kWh;Lokacija-362;Electicity
2024;2024-02-01;1304.76525228;kWh;Lokacija-1508;Electicity
2024;2024-02-01;1312.17788898;kWh;Lokacija-1965;Electicity
2024;2024-02-01;1316.27248830;kWh;Lokacija-2143;Electicity
2024;2024-02-01;1316.38282057;Litara;Vozilo-3375;Diesel
2024;2024-02-01;1321.84961496;kWh;Lokacija-3332;Electicity
2024;2024-02-01;1322.90856306;kWh;Lokacija-4549;Electicity
2024;2024-02-01;1326.15600390;kWh;Lokacija-3739;Electicity
2024;2024-02-01;1332.86267520;kWh;Lokacija-3170;Electicity
2024;2024-02-01;1336.25130912;kWh;Lokacija-2005;Electicity
2024;2024-02-01;1336.65060000;spremnik (1100 l);Lokacija-1392;Garbage
2024;2024-02-01;1344.36991122;kWh;Lokacija-1081;Electicity
2024;2024-02-01;1346.84079012;kWh;Lokacija-2070;Electicity
2024;2024-02-01;1355.59476108;kWh;Lokacija-3560;Electicity
2024;2024-02-01;1366.74901440;kWh;Lokacija-306;Electicity
2024;2024-02-01;1371.05540334;kWh;Lokacija-3413;Electicity
2024;2024-02-01;1372.04375490;kWh;Lokacija-773;Electicity
2024;2024-02-01;1376.42074038;kWh;Lokacija-1466;Electicity
2024;2024-02-01;1379.73877776;kWh;Lokacija-1061;Electicity
2024;2024-02-01;1380.30355008;kWh;Lokacija-22;Electicity
2024;2024-02-01;1381.92727050;kWh;Lokacija-1815;Electicity
2024;2024-02-01;1383.90397362;kWh;Lokacija-1854;Electicity
2024;2024-02-01;1412.63676540;kWh;Lokacija-3148;Electicity
2024;2024-02-01;1413.62511696;kWh;Lokacija-1013;Electicity
2024;2024-02-01;1419.27284016;kWh;Lokacija-549;Electicity
2024;2024-02-01;1419.55522632;kWh;Lokacija-4557;Electicity
2024;2024-02-01;1420.19059518;kWh;Lokacija-2911;Electicity
2024;2024-02-01;1420.19059518;kWh;Lokacija-1738;Electicity
2024;2024-02-01;1441.51075026;kWh;Lokacija-843;Electicity
2024;2024-02-01;1444.05222570;kWh;Lokacija-342;Electicity
2024;2024-02-01;1446.52310460;kWh;Lokacija-4251;Electicity
2024;2024-02-01;1448.14682502;kWh;Lokacija-3601;Electicity
2024;2024-02-01;1449.91173852;kWh;Lokacija-2347;Electicity
2024;2024-02-01;1468.97280432;kWh;Lokacija-1987;Electicity
2024;2024-02-01;1475.18529984;kWh;Lokacija-770;Electicity
2024;2024-02-01;1478.22095106;kWh;Lokacija-3236;Electicity
2024;2024-02-01;1484.99821890;kWh;Lokacija-792;Electicity
2024;2024-02-01;1487.61029088;kWh;Lokacija-20;Electicity
2024;2024-02-01;1493.11682100;kWh;Lokacija-2746;Electicity
2024;2024-02-01;1506.03598782;kWh;Lokacija-3597;Electicity
2024;2024-02-01;1509.63641136;kWh;Lokacija-1325;Electicity
2024;2024-02-01;1521.28484046;kWh;Lokacija-4586;Electicity
2024;2024-02-01;1522.62617472;kWh;Lokacija-2162;Electicity
2024;2024-02-01;1530.53298720;kWh;Lokacija-2676;Electicity
2024;2024-02-01;1553.97103848;kWh;Lokacija-1622;Electicity
2024;2024-02-01;1556.65370700;kWh;Lokacija-2180;Electicity
2024;2024-02-01;1565.76066066;kWh;Lokacija-1579;Electicity
2024;2024-02-01;1575.69293268;kWh;Lokacija-1850;Thermal
2024;2024-02-01;1580.65653060;kWh;Lokacija-1933;Electicity
2024;2024-02-01;1620.89655840;kWh;Lokacija-432;Electicity
2024;2024-02-01;1624.35578886;kWh;Lokacija-4683;Electicity
2024;2024-02-01;1627.53263316;kWh;Lokacija-1357;Electicity
2024;2024-02-01;1635.86302488;kWh;Lokacija-2176;Electicity
2024;2024-02-01;1639.88702766;kWh;Lokacija-28;Electicity
2024;2024-02-01;1645.74654048;kWh;Lokacija-1192;Electicity
2024;2024-02-01;1651.95903600;kWh;Lokacija-990;Electicity
2024;2024-02-01;1656.40661802;kWh;Lokacija-1727;Electicity
2024;2024-02-01;1684.36284786;kWh;Lokacija-2307;Electicity
2024;2024-02-01;1685.21000634;kWh;Lokacija-3134;Electicity
2024;2024-02-01;1688.73983334;kWh;Lokacija-543;Electicity
2024;2024-02-01;1691.56369494;kWh;Lokacija-2035;Electicity
2024;2024-02-01;1706.95374066;kWh;Lokacija-172;Electicity
2024;2024-02-01;1716.27248394;kWh;Lokacija-1496;Electicity
2024;2024-02-01;1717.33143204;kWh;Lokacija-2799;Electicity
2024;2024-02-01;1738.29860442;kWh;Lokacija-2206;Electicity
2024;2024-02-01;1739.28822014;Litara;Vozilo-682;Diesel
2024;2024-02-01;1760.53651452;kWh;Lokacija-3863;Electicity
2024;2024-02-01;1784.75112774;kWh;Lokacija-97;Electicity
2024;2024-02-01;1790.39885094;kWh;Lokacija-3611;Electicity
2024;2024-02-01;1800.56475270;kWh;Lokacija-3988;Electicity
2024;2024-02-01;1809.38932020;kWh;Lokacija-3334;Electicity
2024;2024-02-01;1823.72041782;kWh;Lokacija-279;Electicity
2024;2024-02-01;1824.35578668;kWh;Lokacija-2187;Electicity
2024;2024-02-01;1827.67382406;kWh;Lokacija-3851;Electicity
2024;2024-02-01;1832.61558186;kWh;Lokacija-138;Electicity
2024;2024-02-01;1837.06316388;kWh;Lokacija-3698;Electicity
2024;2024-02-01;1838.05151544;kWh;Lokacija-3073;Electicity
2024;2024-02-01;1849.48815492;kWh;Lokacija-2192;Electicity
2024;2024-02-01;1862.33672520;kWh;Lokacija-3495;Electicity
2024;2024-02-01;1862.90149752;kWh;Lokacija-4633;Electicity
2024;2024-02-01;1864.66641102;kWh;Lokacija-3511;Electicity
2024;2024-02-01;1870.59652038;kWh;Lokacija-3177;Electicity
2024;2024-02-01;1884.85702146;kWh;Lokacija-3572;Electicity
2024;2024-02-01;1888.31625192;kWh;Lokacija-2316;Electicity
2024;2024-02-01;1908.93044160;kWh;Lokacija-1673;Electicity
2024;2024-02-01;1911.04833780;kWh;Lokacija-1850;Electicity
2024;2024-02-01;1923.77394927;kWh;Lokacija-2143;Thermal
2024;2024-02-01;1948.18211784;kWh;Lokacija-1938;Electicity
2024;2024-02-01;1948.29420465;kWh;Lokacija-1965;Thermal
2024;2024-02-01;1958.48921268;kWh;Lokacija-3587;Electicity
2024;2024-02-01;1959.12458154;kWh;Lokacija-1185;Electicity
2024;2024-02-01;1967.17258710;kWh;Lokacija-442;Electicity
2024;2024-02-01;1974.05824110;kWh;Lokacija-20;Thermal
2024;2024-02-01;1988.70453180;kWh;Lokacija-4642;Electicity
2024;2024-02-01;2004.09457752;kWh;Lokacija-3516;Electicity
2024;2024-02-01;2023.64981910;kWh;Lokacija-3723;Electicity
2024;2024-02-01;2028.52098036;kWh;Lokacija-1085;Electicity
2024;2024-02-01;2035.22765166;kWh;Lokacija-3300;Electicity
2024;2024-02-01;2036.71017900;kWh;Lokacija-2485;Electicity
2024;2024-02-01;2039.81642676;kWh;Lokacija-1247;Electicity
2024;2024-02-01;2064.24282960;kWh;Lokacija-1883;Electicity
2024;2024-02-01;2100.10587192;kWh;Lokacija-3647;Electicity
2024;2024-02-01;2100.67064424;kWh;Lokacija-3896;Electicity
2024;2024-02-01;2139.21635508;kWh;Lokacija-4655;Electicity
2024;2024-02-01;2153.47685616;kWh;Lokacija-3889;Electicity
2024;2024-02-01;2165.24515986;kWh;Lokacija-414;Thermal
2024;2024-02-01;2169.71406036;kWh;Lokacija-4050;Electicity
2024;2024-02-01;2209.53050892;kWh;Lokacija-4282;Electicity
2024;2024-02-01;2221.17893802;kWh;Lokacija-2444;Electicity
2024;2024-02-01;2245.11116508;kWh;Lokacija-348;Electicity
2024;2024-02-01;2256.61840110;kWh;Lokacija-766;Electicity
2024;2024-02-01;2266.14893400;kWh;Lokacija-2256;Electicity
2024;2024-02-01;2285.28059634;kWh;Lokacija-1657;Electicity
2024;2024-02-01;2294.17576038;kWh;Lokacija-715;Electicity
2024;2024-02-01;2308.57745454;kWh;Lokacija-3674;Electicity
2024;2024-02-01;2320.93184904;kWh;Lokacija-3119;Electicity
2024;2024-02-01;2342.11081104;kWh;Lokacija-4688;Electicity
2024;2024-02-01;2345.28765534;kWh;Lokacija-4692;Electicity
2024;2024-02-01;2358.41861178;kWh;Lokacija-1637;Electicity
2024;2024-02-01;2367.38437236;kWh;Lokacija-3929;Electicity
2024;2024-02-01;2403.60039738;kWh;Lokacija-3342;Electicity
2024;2024-02-01;2442.35789784;kWh;Lokacija-1344;Electicity
2024;2024-02-01;2450.47649994;kWh;Lokacija-2596;Electicity
2024;2024-02-01;2451.67664112;kWh;Lokacija-1275;Electicity
2024;2024-02-01;2504.20046688;kWh;Lokacija-1502;Electicity
2024;2024-02-01;2511.75429666;kWh;Lokacija-3298;Electicity
2024;2024-02-01;2564.56050858;kWh;Lokacija-3289;Electicity
2024;2024-02-01;2567.31377364;kWh;Lokacija-1239;Electicity
2024;2024-02-01;2567.59615980;kWh;Lokacija-1261;Electicity
2024;2024-02-01;2589.62228028;kWh;Lokacija-888;Electicity
2024;2024-02-01;2603.24741250;kWh;Lokacija-1704;Electicity
2024;2024-02-01;2613.90749004;kWh;Lokacija-1761;Electicity
2024;2024-02-01;2627.03844648;kWh;Lokacija-3181;Electicity
2024;2024-02-01;2630.07409770;kWh;Lokacija-1062;Electicity
2024;2024-02-01;2639.39284098;kWh;Lokacija-221;Electicity
2024;2024-02-01;2646.59368806;kWh;Lokacija-3588;Electicity
2024;2024-02-01;2679.77406186;kWh;Lokacija-3295;Electicity
2024;2024-02-01;2719.51991388;kWh;Lokacija-2940;Electicity
2024;2024-02-01;2736.25129386;kWh;Lokacija-332;Electicity
2024;2024-02-01;2823.79100346;kWh;Lokacija-4622;Electicity
2024;2024-02-01;2942.53438374;kWh;Lokacija-636;Electicity
2024;2024-02-01;2999.36459844;kWh;Lokacija-4137;Electicity
2024;2024-02-01;3127.70910816;kWh;Lokacija-2982;Electicity
2024;2024-02-01;3253.44154590;kWh;Lokacija-4111;Electicity
2024;2024-02-01;3361.03067286;kWh;Lokacija-3870;Electicity
2024;2024-02-01;3565.05467346;kWh;Lokacija-4537;Electicity
2024;2024-02-01;3614.18986530;kWh;Lokacija-4230;Electicity
2024;2024-02-01;3745.91321682;kWh;Lokacija-3298;Thermal
2024;2024-02-01;3934.43489043;kWh;Lokacija-134;Thermal
2024;2024-02-01;3976.27951896;kWh;Lokacija-1286;Electicity
2024;2024-02-01;4041.44012538;kWh;Lokacija-2357;Electicity
2024;2024-02-01;4079.70345006;kWh;Lokacija-2036;Electicity
2024;2024-02-01;4117.11961626;kWh;Lokacija-414;Electicity
2024;2024-02-01;4861.91311326;kWh;Lokacija-3642;Electicity
2024;2024-02-01;5767.94587062;kWh;Lokacija-2307;Thermal
2024;2024-02-01;6587.85732318;kWh;Lokacija-79;Electicity
2024;2024-02-01;6939.85167162;kWh;Lokacija-4134;Electicity
2024;2024-02-01;7305.47115228;kWh;Lokacija-4669;Electicity
2024;2024-02-01;8351.44142500;Litara;Vozilo-1392;Diesel
2024;2024-02-01;10567.59607260;kWh;Lokacija-3974;Electicity
2024;2024-02-01;11053.86504012;kWh;Lokacija-657;Electicity
2024;2024-02-01;11540.41639380;kWh;Lokacija-2366;Electicity
2024;2024-02-01;11563.99563816;kWh;Lokacija-3128;Electicity
2024;2024-02-01;12197.45839158;kWh;Lokacija-17;Electicity
2024;2024-02-01;12350.79407646;kWh;Lokacija-2309;Electicity
2024;2024-02-01;12712.03657164;kWh;Lokacija-4324;Electicity
2024;2024-02-01;13563.78382674;kWh;Lokacija-1491;Electicity
2024;2024-02-01;14829.93277164;kWh;Lokacija-438;Electicity
2024;2024-02-01;15082.38599868;kWh;Lokacija-4684;Electicity
2024;2024-02-01;16135.05100662;kWh;Lokacija-2217;Electicity
2024;2024-02-01;18487.47750000;m3;Lokacija-1392;Gas
2024;2024-02-01;18881.53879878;kWh;Lokacija-2607;Electicity
2024;2024-02-01;20781.71526942;kWh;Lokacija-2160;Electicity
2024;2024-02-01;41394.84600132;kWh;Lokacija-1506;Electicity
2024;2024-02-01;120616.02410004;kWh;Lokacija-682;Electicity
2024;2024-02-01;162579.95415000;kWh;Lokacija-1392;Thermal
2024;2024-02-01;668549.23380000;kWh;Lokacija-1392;Electicity
2024;2024-03-01;0.21538440;m3;Lokacija-48;Water
2024;2024-03-01;0.21538440;m3;Lokacija-1932;Water
2024;2024-03-01;0.38461500;m3;Lokacija-3870;Water
2024;2024-03-01;0.58846095;m3;Lokacija-3635;Water
2024;2024-03-01;0.59999940;m3;Lokacija-1344;Water
2024;2024-03-01;0.80769150;m3;Lokacija-549;Water
2024;2024-03-01;0.83846070;m3;Lokacija-3723;Water
2024;2024-03-01;0.95384520;m3;Lokacija-4428;Water
2024;2024-03-01;0.99230670;m3;Lokacija-2642;Water
2024;2024-03-01;1.00769130;m3;Lokacija-4326;Water
2024;2024-03-01;1.01538360;m3;Lokacija-1213;Water
2024;2024-03-01;1.02307590;m3;Lokacija-395;Water
2024;2024-03-01;1.05549306;spremnik (1100 l);Lokacija-2319;Garbage
2024;2024-03-01;1.05549306;spremnik (1100 l);Lokacija-1508;Garbage
2024;2024-03-01;1.05549306;spremnik (1100 l);Lokacija-3170;Garbage
2024;2024-03-01;1.05549306;spremnik (1100 l);Lokacija-978;Garbage
2024;2024-03-01;1.05549306;spremnik (1100 l);Lokacija-4536;Garbage
2024;2024-03-01;1.05549306;spremnik (1100 l);Lokacija-3308;Garbage
2024;2024-03-01;1.07307585;m3;Lokacija-1061;Water
2024;2024-03-01;1.14230655;m3;Lokacija-1046;Water
2024;2024-03-01;1.20989925;spremnik (1100 l);Lokacija-3363;Garbage
2024;2024-03-01;1.30208205;spremnik (1100 l);Lokacija-4255;Garbage
2024;2024-03-01;1.33846020;m3;Lokacija-2035;Water
2024;2024-03-01;1.37582829;spremnik (1100 l);Lokacija-1361;Garbage
2024;2024-03-01;1.37582829;spremnik (1100 l);Lokacija-2297;Garbage
2024;2024-03-01;1.39230630;m3;Lokacija-332;Water
2024;2024-03-01;1.44230625;m3;Lokacija-3896;Water
2024;2024-03-01;1.45384470;m3;Lokacija-1085;Water
2024;2024-03-01;1.48076775;m3;Lokacija-3516;Water
2024;2024-03-01;1.48461390;m3;Lokacija-3979;Water
2024;2024-03-01;1.52307540;m3;Lokacija-22;Water
2024;2024-03-01;1.53023448;spremnik (1100 l);Lokacija-872;Garbage
2024;2024-03-01;1.55384460;m3;Lokacija-383;Water
2024;2024-03-01;1.63076760;m3;Lokacija-3177;Water
2024;2024-03-01;1.66153680;m3;Lokacija-657;Water
2024;2024-03-01;1.67307525;m3;Lokacija-1733;Water
2024;2024-03-01;1.77307515;m3;Lokacija-3629;Water
2024;2024-03-01;1.81139202;spremnik (1100 l);Lokacija-3896;Garbage
2024;2024-03-01;1.82982858;spremnik (1100 l);Lokacija-715;Garbage
2024;2024-03-01;1.83443772;spremnik (1100 l);Lokacija-2679;Garbage
2024;2024-03-01;1.83443772;spremnik (1100 l);Lokacija-2309;Garbage
2024;2024-03-01;1.88845965;m3;Lokacija-3236;Water
2024;2024-03-01;1.89615195;m3;Lokacija-1013;Water
2024;2024-03-01;1.89666111;spremnik (1100 l);Lokacija-1085;Garbage
2024;2024-03-01;1.89666111;spremnik (1100 l);Lokacija-3516;Garbage
2024;2024-03-01;1.89666111;spremnik (1100 l);Lokacija-3863;Garbage
2024;2024-03-01;1.89896568;spremnik (1100 l);Lokacija-276;Garbage
2024;2024-03-01;1.90384425;m3;Lokacija-2982;Water
2024;2024-03-01;1.90769040;m3;Lokacija-3674;Water
2024;2024-03-01;1.92662052;spremnik (1100 l);Lokacija-2070;Garbage
2024;2024-03-01;1.93845960;m3;Lokacija-2679;Water
2024;2024-03-01;1.94999805;m3;Lokacija-442;Water
2024;2024-03-01;1.96810278;spremnik (1100 l);Lokacija-666;Garbage
2024;2024-03-01;2.01922875;m3;Lokacija-1938;Water
2024;2024-03-01;2.07180843;spremnik (1100 l);Lokacija-1827;Garbage
2024;2024-03-01;2.07180843;spremnik (1100 l);Lokacija-2335;Garbage
2024;2024-03-01;2.07692100;m3;Lokacija-2799;Water
2024;2024-03-01;2.13845940;m3;Lokacija-934;Water
2024;2024-03-01;2.14094553;spremnik (1100 l);Lokacija-417;Garbage
2024;2024-03-01;2.14999785;m3;Lokacija-843;Water
2024;2024-03-01;2.15477295;spremnik (1100 l);Lokacija-2477;Garbage
2024;2024-03-01;2.22692085;m3;Lokacija-97;Water
2024;2024-03-01;2.35987968;spremnik (1100 l);Lokacija-400;Garbage
2024;2024-03-01;2.35987968;spremnik (1100 l);Lokacija-2156;Garbage
2024;2024-03-01;2.35987968;spremnik (1100 l);Lokacija-3865;Garbage
2024;2024-03-01;2.35987968;spremnik (1100 l);Lokacija-2192;Garbage
2024;2024-03-01;2.38983909;spremnik (1100 l);Lokacija-2982;Garbage
2024;2024-03-01;2.40136194;spremnik (1100 l);Lokacija-2187;Garbage
2024;2024-03-01;2.41538220;m3;Lokacija-3863;Water
2024;2024-03-01;2.43823506;spremnik (1100 l);Lokacija-4549;Garbage
2024;2024-03-01;2.54230515;m3;Lokacija-3119;Water
2024;2024-03-01;2.54999745;m3;Lokacija-3494;Water
2024;2024-03-01;2.58845895;m3;Lokacija-810;Water
2024;2024-03-01;2.62260066;spremnik (1100 l);Lokacija-1261;Garbage
2024;2024-03-01;2.62490523;spremnik (1100 l);Lokacija-1013;Garbage
2024;2024-03-01;2.63076660;m3;Lokacija-3889;Water
2024;2024-03-01;2.65025550;spremnik (1100 l);Lokacija-1357;Garbage
2024;2024-03-01;2.69865147;spremnik (1100 l);Lokacija-3889;Garbage
2024;2024-03-01;2.69865147;spremnik (1100 l);Lokacija-28;Garbage
2024;2024-03-01;2.70384345;m3;Lokacija-1357;Water
2024;2024-03-01;2.73782916;spremnik (1100 l);Lokacija-3119;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-1046;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-1496;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-414;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-3698;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-3000;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-3108;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-2143;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-3611;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-4230;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-1933;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-4620;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-4380;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-4692;Garbage
2024;2024-03-01;2.75165658;spremnik (1100 l);Lokacija-4391;Garbage
